name,rating,transactions,price,label
Jersey Mike's Subs,3.5,"['delivery', 'pickup']",1,POSITIF
Panda Express,2.5,"['delivery', 'pickup']",1,NEGATIF
In-N-Out Burger,4,[],1,POSITIF
McDonald's,2,['delivery'],1,NEGATIF
Thai Dishes Valencia,3.5,"['delivery', 'pickup']",2,POSITIF
Chi Chi's Pizza,3.5,['delivery'],2,POSITIF
chi chis pizza saugus,3,[],0,NEGATIF
Burrito Factory,3,"['delivery', 'pickup']",1,NEGATIF
California Bakery & Cafe,4,"['delivery', 'pickup']",1,POSITIF
Margaritas Mexican Grill,4,"['pickup', 'delivery']",2,POSITIF
McDonald's,2,['delivery'],1,NEGATIF
Bodhi Leaf Coffee Traders,4.5,"['pickup', 'delivery']",1,POSITIF
Birrieria Sabor Michoacan,4.5,[],0,POSITIF
Wingstop,3,[],2,NEGATIF
Achita Sushi,4.5,"['pickup', 'delivery']",2,POSITIF
Life Thai Fusion,4,"['pickup', 'delivery']",2,POSITIF
Schooners Patio Grille,3,['delivery'],2,NEGATIF
Red Robin Gourmet Burgers and Brews,2.5,"['pickup', 'delivery']",2,NEGATIF
Taco express,4,[],0,POSITIF
Mr. Sushi,4,"['delivery', 'pickup']",2,POSITIF
Del Taco,3,[],1,NEGATIF
Lee's Korean BBQ & Tofu House,4,"['delivery', 'pickup']",2,POSITIF
Masa Ramen,3.5,['delivery'],1,POSITIF
Schoonerville,3.5,[],2,POSITIF
Pho HA 888,3.5,"['pickup', 'delivery']",2,POSITIF
Wafflecomb,4.5,"['delivery', 'pickup']",1,POSITIF
Gyu-Kaku Japanese BBQ,4,"['delivery', 'pickup']",2,POSITIF
Rubio's,3.5,['delivery'],2,POSITIF
El Cubano,4.5,"['delivery', 'pickup', 'restaurant_reservation']",2,POSITIF
Jasmine Thai Noodle N BBQ,4,"['delivery', 'pickup']",2,POSITIF
Tokyo Sushi,4,"['delivery', 'pickup']",2,POSITIF
Taco Bell,2,['delivery'],1,NEGATIF
My Hot Pot,4,"['pickup', 'delivery']",2,POSITIF
SCV Fish Market,4.5,"['delivery', 'pickup']",2,POSITIF
Blue’s Fish & Soul,3,[],0,NEGATIF
Jamba,3,[],1,NEGATIF
Subway,1.5,"['delivery', 'pickup']",1,NEGATIF
Chop Stop,4,"['pickup', 'delivery']",2,POSITIF
Olive Garden Italian Restaurant,3.5,[],2,POSITIF
Kisho Japanese Restaurant,3.5,[],2,POSITIF
Zankou Chicken,3,['delivery'],2,NEGATIF
Karma Indian Cuisine,3.5,"['pickup', 'delivery']",2,POSITIF
Mega Hot Chicken,4,"['pickup', 'delivery']",2,POSITIF
Presto Pasta,4,"['delivery', 'pickup']",1,POSITIF
Pink Salt Grill,4,"['pickup', 'delivery']",2,POSITIF
Hook Burger,4.5,"['delivery', 'pickup']",2,POSITIF
Piccola Trattoria,4.5,['delivery'],3,POSITIF
Moon Wok,3.5,"['delivery', 'pickup']",2,POSITIF
Mama's Table,4,['delivery'],2,POSITIF
Stonefire Grill,4,['delivery'],2,POSITIF
Mimi's Cafe,3.5,"['pickup', 'delivery']",2,POSITIF
Alchemy,3,"['pickup', 'delivery']",2,NEGATIF
IHOP,2,"['delivery', 'pickup']",2,NEGATIF
Wing Squad,3,['delivery'],0,NEGATIF
MrBeast Burger,3,['delivery'],0,NEGATIF
Salt Creek Grille,3.5,"['restaurant_reservation', 'delivery']",2,POSITIF
Lee's Wine Bistro,4.5,['delivery'],2,POSITIF
Chick-fil-A,4,['delivery'],1,POSITIF
Chipotle Mexican Grill,2.5,['delivery'],1,NEGATIF
Numero Uno Pizza,3.5,"['delivery', 'pickup']",1,POSITIF
Buca di Beppo Italian Restaurant,3,"['pickup', 'delivery']",2,NEGATIF
Tea Elle C Garden Cafe,3.5,['delivery'],2,POSITIF
Trident Grill,4,[],0,POSITIF
Botticelli Dining Room,4,[],0,POSITIF
Crown Grill,4.5,[],2,POSITIF
Ubatuba Açaí - Valencia,5,"['pickup', 'delivery']",0,POSITIF
Boracay Island Restaurant,4,[],0,POSITIF
Wingstop,3,[],2,NEGATIF
Tiny's Submarine,4,['delivery'],1,POSITIF
Ichiban Sushi & Bar,4,"['pickup', 'delivery']",2,POSITIF
Taqueria Los Primos,3,['delivery'],1,NEGATIF
Halo2,2,[],0,NEGATIF
Love Sushi,3.5,"['pickup', 'delivery']",2,POSITIF
Goldilocks,2.5,"['pickup', 'delivery']",0,NEGATIF
Tento,4,"['pickup', 'delivery']",0,POSITIF
BrassMonkey Pubhouse,4.5,['delivery'],0,POSITIF
Dario's Mexican Restaurant,3.5,"['delivery', 'pickup']",2,POSITIF
Toppers Pizza Place - Canyon Country,4,['delivery'],2,POSITIF
Casa Vieja,3.5,"['pickup', 'delivery']",2,POSITIF
Kebab Grill,4,"['delivery', 'pickup']",2,POSITIF
Mighty Mouth Burgers,3.5,['delivery'],1,POSITIF
S & S Donut and Bake Shop and Deli,3.5,['delivery'],1,POSITIF
Love Ramen,4,"['pickup', 'delivery']",2,POSITIF
Las Delicias Cevicheria,4,['delivery'],0,POSITIF
Pho Viet,4,"['pickup', 'delivery']",1,POSITIF
Donut Inn 30,3,['delivery'],1,NEGATIF
IHOP,3,"['pickup', 'delivery']",2,NEGATIF
Micheladas Mexican Grill,4.5,['delivery'],2,POSITIF
Domino's Pizza,2,[],1,NEGATIF
OhBella Gelato & Crepe Cafe,5,['delivery'],1,POSITIF
Arby's,3.5,"['pickup', 'delivery']",1,POSITIF
Mom Can Cook Thai Kitchen,4.5,"['delivery', 'pickup']",2,POSITIF
Tacos Mi Casita,4.5,"['pickup', 'delivery']",1,POSITIF
Sams Flaming Grill,3.5,['delivery'],2,POSITIF
Tamales Express,4.5,['delivery'],1,POSITIF
China Express,4,['delivery'],1,POSITIF
Rosarito Grill,4,['delivery'],1,POSITIF
Yoshinoya,3,['delivery'],1,NEGATIF
Everest Burgers,3.5,['pickup'],1,POSITIF
Tacos Los Toritos,3.5,['delivery'],1,POSITIF
Subway,2.5,"['delivery', 'pickup']",1,NEGATIF
KFC,1.5,"['delivery', 'pickup']",1,NEGATIF
Jack in the Box,2.5,['delivery'],1,NEGATIF
BistroDK,4,"['pickup', 'delivery']",2,POSITIF
Subway,2.5,"['delivery', 'pickup']",1,NEGATIF
Crab Mentality,4,"['pickup', 'delivery']",2,POSITIF
PhilHouse,2.5,"['pickup', 'delivery']",0,NEGATIF
Charcoal Grill Chicken,4.5,"['pickup', 'delivery']",1,POSITIF
Siam Rice,4,"['delivery', 'pickup']",1,POSITIF
Taco Bell,1.5,['delivery'],1,NEGATIF
Pizza Hut,2,"['delivery', 'pickup']",1,NEGATIF
Medrano's Mexican Restaurant,3.5,['delivery'],2,POSITIF
Ameci Pizza & Pasta  - Canyon Country,4,"['delivery', 'pickup']",1,POSITIF
Java Grill,2.5,['delivery'],0,NEGATIF
Sen Noodle House,5,"['delivery', 'pickup', 'restaurant_reservation']",2,POSITIF
Chirp & Oink,2.5,"['delivery', 'pickup']",0,NEGATIF
Ichiban Ramen & Boba Crush,3.5,"['delivery', 'pickup']",2,POSITIF
Tokyo Korean BBQ,2,['delivery'],0,NEGATIF
Route 66 Classic Grill,3.5,"['delivery', 'pickup']",2,POSITIF
Wienerschnitzel,3,['delivery'],1,NEGATIF
Bob's Country Meats,4.5,"['delivery', 'pickup']",1,POSITIF
Oggi's Sports | Brewhouse |Pizza,3.5,"['pickup', 'delivery']",2,POSITIF
Mad Tuna,4.5,"['pickup', 'delivery']",2,POSITIF
Carl's Jr,2.5,"['pickup', 'delivery']",1,NEGATIF
Wendy's,2.5,['delivery'],1,NEGATIF
O Sushi,4.5,"['pickup', 'delivery']",2,POSITIF
McDonald's,2,['delivery'],1,NEGATIF
Buffalo Wild Wings,2,"['delivery', 'pickup']",2,NEGATIF
The Bearded Lady,4,"['pickup', 'delivery']",2,POSITIF
WaBa Grill,2.5,"['delivery', 'pickup']",1,NEGATIF
Nany's Authentic Mexican Restaurant & Bakery,3.5,['pickup'],1,POSITIF
Crazy Otto's Diner,4,"['delivery', 'pickup']",2,POSITIF
Jersey Mike's Subs,2.5,"['pickup', 'delivery']",2,NEGATIF
Betito's Mexican Restaurant,3.5,['delivery'],2,POSITIF
Denny's,2,"['delivery', 'pickup']",2,NEGATIF
Cousins Burgers,4,"['pickup', 'delivery']",1,POSITIF
Bonsai Garden SushiBar,3.5,"['delivery', 'pickup']",2,POSITIF
Little Caesars Pizza,2.5,[],1,NEGATIF
Charcoal Korean BBQ,4,['delivery'],2,POSITIF
Jamba,3,[],1,NEGATIF
Dickey's Barbecue Pit,3.5,"['delivery', 'pickup']",2,POSITIF
Patio Tapatio,4.5,[],1,POSITIF
Potato Hut,4,[],0,POSITIF
Aroma Thai,4,"['pickup', 'delivery']",2,POSITIF
Crazy Hot Chicken,4,"['delivery', 'pickup']",0,POSITIF
Man'ousheé Mediterranean Bakery and Café,4.5,"['delivery', 'pickup']",2,POSITIF
Las Delicias,3,['delivery'],1,NEGATIF
Chi Chi's Pizza,3.5,['delivery'],2,POSITIF
Sushi California,3,['delivery'],2,NEGATIF
Panda Express,2.5,"['delivery', 'pickup']",1,NEGATIF
Del Taco,1.5,['delivery'],1,NEGATIF
Carl's Jr,2,"['pickup', 'delivery']",1,NEGATIF
McDonald's,2,['delivery'],1,NEGATIF
Subway,2.5,"['delivery', 'pickup']",1,NEGATIF
It's Boba Time,4,[],1,POSITIF
Las 3 Marias Tacos Y Huaraches,4,['delivery'],1,POSITIF
El Pollo Loco,2,['delivery'],1,NEGATIF
L&L Hawaiian Barbecue,3.5,"['delivery', 'pickup']",2,POSITIF
Costco Food Court,2.5,[],1,NEGATIF
Bodhi Leaf Coffee Traders,4.5,"['pickup', 'delivery']",1,POSITIF
ZingGa Grill,4.5,['delivery'],1,POSITIF
Stater Bros. Markets,3.5,[],2,POSITIF
Sushi 661,4.5,['delivery'],2,POSITIF
Jack in the Box,2.5,['delivery'],1,NEGATIF
Bagel Boyz,4.5,"['delivery', 'pickup']",1,POSITIF
Ay Caramba!,4.5,"['delivery', 'pickup']",2,POSITIF
Kelly's Steak & Seafood,4,['delivery'],0,POSITIF
Scv Smoke + Bbq,3.5,[],2,POSITIF
Guidos Pizza & Pasta,3.5,"['delivery', 'pickup']",1,POSITIF
Popeyes Louisiana Kitchen,1.5,['delivery'],1,NEGATIF
Chipotle Mexican Grill,2.5,['delivery'],1,NEGATIF
Chili's,3,['delivery'],2,NEGATIF
Jersey Mike's Subs,3,"['delivery', 'pickup']",1,NEGATIF
Panera Bread,2.5,"['delivery', 'pickup']",2,NEGATIF
Tomato Joe's Pizza & Taps,4.5,['delivery'],2,POSITIF
The Habit Burger Grill,3.5,['delivery'],1,POSITIF
Subway,4.5,[],0,POSITIF
Olive View Cafeteria,4,[],1,POSITIF
Fast N Fresh Mexican Grill,4,['delivery'],1,POSITIF
Tacos Jaliwood,4.5,[],0,POSITIF
Tacos El Corita,4.5,[],0,POSITIF
Wet Taco's,5,[],1,POSITIF
Los Ruizenores,4.5,['pickup'],1,POSITIF
Subway,3.5,"['delivery', 'pickup']",1,POSITIF
El Camaronero 2,3.5,"['pickup', 'delivery']",1,POSITIF
El Jayamitla,3.5,[],1,POSITIF
Nana's Kitchen,4.5,[],0,POSITIF
Dough Girl,4,"['pickup', 'delivery']",2,POSITIF
Las Llamas Pollos,4,"['pickup', 'delivery']",2,POSITIF
Tacos Mi Rincón Tapatio,3.5,['delivery'],1,POSITIF
Taqueria Mi Ranchito,5,[],1,POSITIF
KFC,2,"['pickup', 'delivery']",1,NEGATIF
The 19th Hole Restaurant,4,"['delivery', 'pickup']",1,POSITIF
Bambinos Pizzeria,3.5,"['pickup', 'delivery']",1,POSITIF
El Ranchito,2,['delivery'],1,NEGATIF
Earth Vibes,4.5,[],0,POSITIF
Dome Pochana,4,['delivery'],2,POSITIF
The Crawfish Co,4.5,['delivery'],2,POSITIF
Carnitas Michoacan,3,['delivery'],1,NEGATIF
Tacos Mi Rincon Tapatio,3.5,['delivery'],1,POSITIF
Yum Yum Donuts,2,['delivery'],1,NEGATIF
Los Tres Hermanos Express,3,"['delivery', 'pickup']",1,NEGATIF
Mariscos La Barquita,2,[],0,NEGATIF
Las Lomas Restaurant,4,['delivery'],1,POSITIF
Panda Wok,3.5,[],1,POSITIF
Kwik Market & Deli,4.5,[],1,POSITIF
Aji Teppanyaki,4,"['pickup', 'delivery']",2,POSITIF
Sylmars Fix,4,"['delivery', 'pickup']",2,POSITIF
Winzza,4,"['delivery', 'pickup']",1,POSITIF
Raspado Xpress,3,"['delivery', 'pickup']",1,NEGATIF
Denny's,2,"['pickup', 'delivery']",2,NEGATIF
Rok N' Sushi,3,"['pickup', 'delivery']",2,NEGATIF
Caruso's Italian Kitchen - Sylmar,3.5,"['delivery', 'pickup']",2,POSITIF
Teriyaki Madness,3,"['pickup', 'delivery']",1,NEGATIF
Shakey's Pizza Parlor,2.5,['delivery'],2,NEGATIF
Burgerim,3.5,"['delivery', 'pickup']",2,POSITIF
Culichi Town - Sylmar,2,[],0,NEGATIF
El Huarache Veloz,4,['delivery'],2,POSITIF
Los Mariscos De Sylmar,3,"['delivery', 'pickup']",2,NEGATIF
Panda Express,2,"['delivery', 'pickup']",2,NEGATIF
La's Crepes,4,[],0,POSITIF
Birrieria La Mera - Mera Del Valle,4,[],0,POSITIF
Little Caesars Pizza,1.5,[],1,NEGATIF
Michexgod,4.5,[],2,POSITIF
Ojo De Agua,3,[],0,NEGATIF
Tacos Los Toritos,3,[],1,NEGATIF
Tacos La Esquina,4.5,[],0,POSITIF
Doña Chuy's Restaurant,4,"['pickup', 'delivery']",2,POSITIF
Angel’s Tijuana Tacos,2.5,[],0,NEGATIF
Da Juice Box,4.5,[],1,POSITIF
La Sabrosa Restaurant,3.5,"['pickup', 'delivery']",1,POSITIF
Domino's Pizza,2.5,[],1,NEGATIF
El Tarasco,3.5,['delivery'],2,POSITIF
El Caporal Restaurant,4,['delivery'],1,POSITIF
Subway,2,"['delivery', 'pickup']",1,NEGATIF
Sylmar HS Snack Bar,1,[],0,NEGATIF
Buffalo Bruce's Mercantile,4.5,"['pickup', 'delivery']",1,POSITIF
Guido's Pizza & Pasta,4,['delivery'],1,POSITIF
Jack in the Box,1.5,['delivery'],1,NEGATIF
Barbecue43,5,[],0,POSITIF
Tyga Bites,1,['delivery'],0,NEGATIF
Taqueria El Cerrito,2,[],1,NEGATIF
Pizza Hut,2,"['delivery', 'pickup']",1,NEGATIF
Tacos El Vampiro,4.5,[],1,POSITIF
Nico’s Burgers,5,[],1,POSITIF
Fiddler’s Restaurant,3.5,['delivery'],2,POSITIF
Humberto's Catering,5,[],0,POSITIF
Popeyes Louisiana Kitchen,2,['delivery'],1,NEGATIF
China Express,3.5,"['pickup', 'delivery']",1,POSITIF
Mariscos Camarena Estilo Nayarit,2.5,[],2,NEGATIF
Arby's,2.5,"['delivery', 'pickup']",1,NEGATIF
Del Taco,3.5,[],1,POSITIF
Anamarias Mexican Restaurant,4,['delivery'],1,POSITIF
Tony's Pizza,3.5,"['pickup', 'delivery']",2,POSITIF
Casa Torres Restaurant And Cantina,3,[],2,NEGATIF
Xevichez Sushi Bar,3,['delivery'],2,NEGATIF
Asada Pizza,4.5,"['delivery', 'pickup']",0,POSITIF
Mariscos Guayabitos,3.5,[],2,POSITIF
McDonald's,1.5,['delivery'],1,NEGATIF
Burger King,1.5,['delivery'],1,NEGATIF
ChopSpoon,4.5,"['pickup', 'delivery']",1,POSITIF
Graciana Mexican Restaurant,4,['delivery'],2,POSITIF
Tacho's Produce,2.5,[],1,NEGATIF
Rocamar Seafood Restaurant,3.5,"['delivery', 'pickup']",2,POSITIF
Taco Bell,2,['delivery'],1,NEGATIF
El Faro Tacos,4,[],1,POSITIF
Tacos Elizabeth,5,[],0,POSITIF
El Camaronero Restaurant,4,"['pickup', 'delivery']",1,POSITIF
Tacos Tecalitlan,3,['delivery'],1,NEGATIF
Restaurant Duran Y Familia,3.5,['delivery'],0,POSITIF
Saborcitos Latinos,4.5,['delivery'],2,POSITIF
Asian Tasty,3,"['delivery', 'pickup']",1,NEGATIF
McDonald's,2,['delivery'],1,NEGATIF
El Pollo Loco,2,['delivery'],1,NEGATIF
KFC,2,"['delivery', 'pickup']",1,NEGATIF
Nia and Jags Barbecue,5,[],0,POSITIF
Taco Bell,2,['delivery'],1,NEGATIF
WaBa Grill,2.5,"['delivery', 'pickup']",1,NEGATIF
Crazy Goody,4,"['pickup', 'delivery']",2,POSITIF
Viva Jalisco,4.5,['delivery'],0,POSITIF
Don Cucos Taco Truck,4,['delivery'],1,POSITIF
Yoshinoya,2,['delivery'],1,NEGATIF
Subway,2,"['delivery', 'pickup']",1,NEGATIF
El Uli Mar y Tierra,4.5,[],1,POSITIF
El Potrillo,5,[],0,POSITIF
Fosters Freeze,3,['delivery'],1,NEGATIF
Freddys Tacos,4.5,[],1,POSITIF
Olympic Coffee Shop,4,['delivery'],1,POSITIF
Alex & Susie's Tacos,4,[],1,POSITIF
Subway,2.5,"['delivery', 'pickup']",1,NEGATIF
Tortilleria La Talpense,3,['delivery'],1,NEGATIF
Molcajete Restaurant,4,['delivery'],1,POSITIF
Antojitos nena,4,"['delivery', 'pickup']",1,POSITIF
Rigo's Taco No 3,3.5,['delivery'],1,POSITIF
Heavenly Pancakes,3.5,"['delivery', 'pickup']",2,POSITIF
El Nayarit,4,[],1,POSITIF
Mr Tortilla,3.5,[],0,POSITIF
A Los Crepes,2.5,[],1,NEGATIF
Pizza Hut,1.5,"['delivery', 'pickup']",0,NEGATIF
Rosarito Fish Market,4.5,['delivery'],2,POSITIF
El Abuelo Restaurant,3.5,['delivery'],1,POSITIF
Mariscos El Culichi,3.5,['delivery'],2,POSITIF
Tacos La Dama,5,[],0,POSITIF
Ceviches,4.5,"['delivery', 'pickup']",2,POSITIF
KFC,1.5,"['delivery', 'pickup']",1,NEGATIF
Vegan Desserts by Adri,4,[],0,POSITIF
Mojitos,5,[],2,POSITIF
Horchateria Rio Luna,4,[],1,POSITIF
IHOP,2.5,"['pickup', 'delivery']",2,NEGATIF
Papa Juan's Baja Grill,4,['pickup'],1,POSITIF
Teriyaki Madness,4,"['pickup', 'delivery']",1,POSITIF
TacosWay,2.5,"['delivery', 'pickup']",2,NEGATIF
Tommy's Famous Drive-Thru,3,[],1,NEGATIF
Tommy's Famous Drive-In,2.5,[],1,NEGATIF
Pokitomás,4,"['pickup', 'delivery']",2,POSITIF
Hanzo Sushi,4,"['delivery', 'pickup']",2,POSITIF
El 7 Mares,3,[],2,NEGATIF
Bettys Tacos Y Quesadillas,1,[],0,NEGATIF
BB Kyu,5,[],0,POSITIF
Tacos Los Marquez,5,[],0,POSITIF
Magaly's Tamales and Mexican Grill,3.5,['delivery'],1,POSITIF
Que Ricos,2.5,[],1,NEGATIF
Subway,3.5,"['delivery', 'pickup']",1,POSITIF
UCRAVE cafe and grill,4.5,"['delivery', 'pickup']",2,POSITIF
San Fernando Courthouse Cafeteria,4,[],0,POSITIF
Lunch Stop,5,[],0,POSITIF
Don Carlitos,3.5,[],1,POSITIF
Carrillo's Tortilleria,3.5,"['delivery', 'pickup']",2,POSITIF
Wingstop,2.5,[],2,NEGATIF
El Pollo Loco,1.5,['delivery'],1,NEGATIF
Chipotle Mexican Grill,2.5,['delivery'],1,NEGATIF
Yoshinoya - San Fernando,2,[],1,NEGATIF
Denny's,2,"['pickup', 'delivery']",2,NEGATIF
Jack in the Box,2,['delivery'],1,NEGATIF
La Corona Tortilleria,4.5,[],1,POSITIF
Tokyo House,5,[],1,POSITIF
Alicia's Birrieria Restaurant,3.5,[],1,POSITIF
Los Tres Hermanos Restaurant,3,"['pickup', 'delivery']",2,NEGATIF
Teriyaki House,3.5,['delivery'],1,POSITIF
El pescador - Bar & Ceviche Grill,3,['pickup'],2,NEGATIF
Domino's Pizza,1.5,[],1,NEGATIF
H Salt Fish & Chips,3.5,"['pickup', 'delivery']",1,POSITIF
Odyssey Restaurant & Events,4,['delivery'],3,POSITIF
Pies of Belize,5,[],0,POSITIF
Corner Kebab,4.5,"['pickup', 'delivery']",2,POSITIF
La Casa Del Pescador,5,[],0,POSITIF
Mudaepo Two,3,[],2,NEGATIF
Los Camarones Tacos Mariscos,4.5,"['pickup', 'delivery']",2,POSITIF
Tender Grill Cafe,4.5,"['delivery', 'pickup']",2,POSITIF
Tortas Gigantes,1,[],1,NEGATIF
El Pollo Campeon,3.5,['delivery'],1,POSITIF
Little Caesars Pizza,2.5,[],1,NEGATIF
Buenazo Fine Peruvian Cuisine,4.5,"['pickup', 'delivery']",0,POSITIF
Truman House Tavern,4.5,['delivery'],2,POSITIF
Nayarit,3.5,[],2,POSITIF
McDonald's,2,['delivery'],1,NEGATIF
El Nayarit #2,3.5,[],0,POSITIF
Krazy Korner Restaurant,4.5,['delivery'],1,POSITIF
El Saltarin Deli & Newsstand,4.5,['delivery'],1,POSITIF
Donuts Park,4,[],0,POSITIF
Antojitos Mexicanos Restaurant,3.5,[],0,POSITIF
Subway,3.5,"['pickup', 'delivery']",1,POSITIF
El Huarache Veloz,3,['delivery'],1,NEGATIF
James Restaurant,3,"['pickup', 'delivery']",2,NEGATIF
Asumare,4.5,['delivery'],2,POSITIF
Popeyes Louisiana Kitchen,2,['delivery'],1,NEGATIF
Providence Holy Cross Bistro,4,[],0,POSITIF
Carniceria La Cortesia,5,[],0,POSITIF
Tacos El Canelo No 2,4,"['pickup', 'delivery']",2,POSITIF
Tortas Ahogadas Las Originales,3.5,"['delivery', 'pickup']",1,POSITIF
Carl's Jr,1.5,['delivery'],2,NEGATIF
Presidente Mexican Restaurant,2.5,['delivery'],2,NEGATIF
Central Pizza,4.5,['delivery'],2,POSITIF
In-N-Out Burger,3.5,[],1,POSITIF
The Crisp,5,[],0,POSITIF
El Calamar,4.5,[],1,POSITIF
El Gallo Giro,4,[],0,POSITIF
Tacos El Gordo,4,"['delivery', 'pickup']",1,POSITIF
Mariscos Guayabitos Estilo Nayarit,4,[],1,POSITIF
Isla de Margarita,5,[],0,POSITIF
Global Bakeries,4,[],0,POSITIF
Pacoima Chinese Fast Food,4,[],1,POSITIF
Subway,2,"['pickup', 'delivery']",1,NEGATIF
Little Caesars Pizza,2,[],1,NEGATIF
Wingstop,2.5,[],2,NEGATIF
McDonald's,1.5,['delivery'],1,NEGATIF
Winchell's Donuts,2,['delivery'],1,NEGATIF
El Mexitamal,4.5,['delivery'],1,POSITIF
Burger King,2.5,['delivery'],1,NEGATIF
Pollos El Barbon,1.5,[],0,NEGATIF
Carnitas Michoacan,2.5,"['pickup', 'delivery']",1,NEGATIF
Burrito Loco Express,4.5,['delivery'],1,POSITIF
Don Carlos Mexican Grill,1,[],0,NEGATIF
Bros Tacos,4,"['pickup', 'delivery']",0,POSITIF
Pan Am Experience,3,[],0,NEGATIF
Subway,3,"['delivery', 'pickup']",1,NEGATIF
Playa Costa Del Sol Pupuseria,3.5,[],1,POSITIF
Taco Bell,2,['delivery'],1,NEGATIF
Subway,3,"['delivery', 'pickup']",1,NEGATIF
Taco Bell,1.5,['delivery'],1,NEGATIF
Panda Express,2,"['delivery', 'pickup']",1,NEGATIF
Jamba,2.5,[],0,NEGATIF
Chow Express Chinese Food,4.5,['delivery'],1,POSITIF
La Bocana Mariscos,4.5,['delivery'],1,POSITIF
Mi Pueblito Restaurant,3.5,['delivery'],1,POSITIF
Galpin Honda Cafe,4,[],0,POSITIF
Galpin Express Cafe,3.5,[],1,POSITIF
Costco Food Court,3.5,[],1,POSITIF
Subway,2,"['delivery', 'pickup']",1,NEGATIF
Subway,2.5,[],1,NEGATIF
Pupuseria Cuzcatlan,4.5,[],1,POSITIF
Don Chon Menudo,4.5,[],0,POSITIF
Arby's,4.5,[],1,POSITIF
International kabob house,4.5,"['delivery', 'pickup']",0,POSITIF
Fire Grill,3,"['pickup', 'delivery']",0,NEGATIF
McDonald's,2,['delivery'],1,NEGATIF
El Michoacano,4,"['delivery', 'pickup']",1,POSITIF
Rosie's Tamales,4,['delivery'],1,POSITIF
Off The Shelf,4.5,[],0,POSITIF
Las Marias,5,[],0,POSITIF
Mariscos Ensenada,2.5,[],1,NEGATIF
Restaurante Maria,4,[],1,POSITIF
El Rey Del Cocktel,5,[],1,POSITIF
La Tapatia Grill,5,['delivery'],1,POSITIF
7 Machos Mariscos,5,[],0,POSITIF
Mr. Loco,3.5,[],0,POSITIF
Corner Bakery,3,"['pickup', 'delivery']",2,NEGATIF
The Stand,4.5,"['pickup', 'delivery']",2,POSITIF
Jamba,3.5,[],1,POSITIF
Macchi Cafe,5,[],0,POSITIF
Monty's Cafe,5,"['delivery', 'pickup']",0,POSITIF
Pita House,4,"['pickup', 'delivery']",0,POSITIF
Claim Jumper Steakhouse & Bar,3,"['delivery', 'pickup']",2,NEGATIF
Tara Cafe,5,[],0,POSITIF
Kopan Sushi & Ramen- Northridge,4,"['pickup', 'delivery']",2,POSITIF
Ike's Love & Sandwiches,4.5,"['delivery', 'pickup']",2,POSITIF
Red Robin Gourmet Burgers and Brews,3,"['delivery', 'pickup']",2,NEGATIF
Bar Louie - Northridge,4,"['pickup', 'delivery']",2,POSITIF
Wood Ranch BBQ & Grill,4,[],2,POSITIF
Sansei,2.5,['delivery'],1,NEGATIF
Don Julio's Hacienda,4.5,[],0,POSITIF
Dave & Buster's,2.5,['delivery'],2,NEGATIF
Maxwell Chicken Rice,5,"['pickup', 'delivery']",0,POSITIF
California Pizza Kitchen at Northridge,3,"['pickup', 'delivery']",2,NEGATIF
H2O Sushi & Izakaya,4,['delivery'],2,POSITIF
Yemen Roll,5,[],1,POSITIF
MrBeast Burger,1,['delivery'],0,NEGATIF
Philly Fresh Cheesesteaks,1.5,['delivery'],0,NEGATIF
Pasqually's Pizza & Wings,1,[],0,NEGATIF
Top Dog Hot Dog,4.5,[],0,POSITIF
The Urban Barn Food,5,[],0,POSITIF
Steak Escape Northridge Mall,2,['delivery'],1,NEGATIF
Great Khans Mongolian Festival,1.5,[],1,NEGATIF
Good Belly & Shrimp,5,[],0,POSITIF
Asadas El Infierno,3,[],0,NEGATIF
Bomb Burger,5,['delivery'],1,POSITIF
Applebee's Grill + Bar,3,"['pickup', 'delivery']",2,NEGATIF
Ali Baba Express Fresh Mediterranean,3,[],0,NEGATIF
SanSai Japanese Grill,4,"['delivery', 'pickup']",2,POSITIF
Ruby Thai,2,[],1,NEGATIF
Subway,2,"['pickup', 'delivery']",1,NEGATIF
Ruby Thai Kitchen,2.5,['delivery'],0,NEGATIF
Yard House,3.5,"['pickup', 'delivery']",2,POSITIF
Buffalo Wild Wings,2,['delivery'],2,NEGATIF
Blazin' Hawaiian,4,[],0,POSITIF
Potato Corner,3.5,"['pickup', 'delivery']",1,POSITIF
Umai Savory Hot Dogs,2.5,['delivery'],0,NEGATIF
Stone Oven,4,"['delivery', 'pickup']",1,POSITIF
Fina Estampa,4,"['delivery', 'pickup']",2,POSITIF
Chinese Gourmet Express,2.5,['delivery'],1,NEGATIF
The Habit Burger Grill,4,['delivery'],1,POSITIF
Villa Italian Kitchen,2.5,[],1,NEGATIF
Stonefire Grill,3.5,['delivery'],2,POSITIF
Chan's Mongolian,2,[],1,NEGATIF
Wow Bento & Roll,3,['delivery'],1,NEGATIF
Poquito Mas,2.5,"['pickup', 'delivery']",1,NEGATIF
Dairy Queen Orange Julius,2.5,"['pickup', 'delivery']",1,NEGATIF
Black Angus Steakhouse,3,"['pickup', 'delivery']",2,NEGATIF
Yummy Grill,5,[],1,POSITIF
California Fish Grill,4,[],2,POSITIF
Tulsi Indian Eatery- Northridge,4.5,"['pickup', 'delivery']",2,POSITIF
Burger Lounge,4.5,"['pickup', 'delivery']",2,POSITIF
